,Sentiment,Message
231,0,"( adp news ) - oct 29 , 2008 - finnish lifting equipment maker konecranes oyj ( om : kcr1v ) said today that its net profit rose to eur 116.6 million ( usd 149.1 m ) in the first nine months of 2008 from eur 73.6 million for the s"
232,0,"metso epects its net sales to increase by about 10 % in 2008 , at comparable echange rates ."
233,1,"m-real generated a turnover of eur5 .6 bn in 2006 and has 15,500 employees ."
234,0,"neste oil corp. has signed long-term procurement contracts with honkajoki oy and findest protein oy , both owned by finnish food manufacturers , for the supply of animal fat for biodiesel production at neste 's 200,000 b-cd porvoo , finland , refinery ."
235,0,net interest income increased by 4.5 % to eur 31.4 mn from eur 30.0 mn in 2004 .
236,0,"net interest income was eur 152.2 mn , up from eur 101.0 mn in 2008 ."
237,0,"net interest income was eur 39.3 mn , up from eur 32.7 mn ."
238,0,net sales of the vegetable oil business rose to eur 10.6 mn from eur 10.1 mn .
239,0,"nokia multimedia 's net sales totaled eur 5.7 bn , up 45 % from the corresponding period in 2005 ."
240,0,operating income rose to eur 696.4 mn from eur 600.3 mn in 2009 .
241,0,"operating profit of kauppalehti group rose to eur 1.5 mn from eur 1.3 mn , and that of marketplaces to eur 1.3 mn from eur 1.0 mn in the third quarter of 2006 ."
242,0,operating profit rose from eur 1.94 mn to eur 2.45 mn .
243,0,operating profit rose to 22.1 mln eur from 19.9 mln .
244,0,operating profit rose to eur 1.6 mn from eur 1.1 mn in the corresponding period in 2006 .
245,0,operating profit rose to eur 103.4 mn from eur 23.2 in the corresponding period in 2006 .
246,0,operating profit rose to eur 13.5 mn from eur 9.7 mn in the corresponding period in 2006 .
247,0,operating profit rose to eur 26.7 mn from eur 14.9 mn in the corresponding period in 2006 .
248,0,operating profit rose to eur 27.8 mn from eur 17.5 mn in 2008 .
249,0,operating profit rose to eur 3.2 mn from eur 1.0 mn in the corresponding period in 2008 .
250,0,operating profit rose to eur 4.7 mn from eur 3.6 mn .
251,0,operating profit rose to eur 4.7 mn from eur 4.6 mn .
252,0,operating profit rose to eur 9.2 mn from eur 6.8 mn in the corresponding period in 2007 .
253,0,operating profit rose to eur2 .4 m from eur1 .6 m year earlier .
254,0,"operating profit surged to eur21m from eur106 ,000 ."
255,0,"operating profit totaled eur 37,7 mn , up slightly from eur 37.2 mn in the corresponding period in 2006 ."
256,0,"operating profit totaled eur 5.5 mn , up from eur -0.7 mn ."
257,0,"operating profit was eur 11.4 mn , up from eur 7.5 mn ."
258,0,"operating profit was eur 139.7 mn , up 23 % from eur 113.8 mn ."
259,0,"order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to eur 576 million and eur 1.7 billion for the respective january-september and july-september 2010 periods ."
260,0,orders received grew by 55 % year-on-year to eur732m .
261,0,orion pharma 's operating profit increased by 42.5 % from 2004 .
262,0,passenger volumes rose by 8.4 % in the accounting period .
263,0,passenger-related revenue rose by 5.1 % to eur 460.8 mn from eur 438.5 mn in 2009 .
264,0,"press release 9 october 2009 ruukki has signed a contract to deliver and install the steel structures for a bridge over the kyronsalmi strait in savonlinna , finland ."
265,0,preta profit rose to eur 0.6 mn from eur 0.4 mn in the corresponding period in 2005 .
266,0,"preta profit rose to eur 1,019 mn from eur 1,007 in the corresponding period in 2005 ."
267,0,preta profit rose to eur 17.8 mn from eur 14.9 mn in 2005 .
268,0,"pre-ta profit totaled eur 397.4 mn , up from eur 164.7 mn ."
269,0,"previously , the company had guided for ebit and sales growth of 20 pct and 10 pct respectively for this year ."
270,0,previously the company has estimated its operating profit to reach the level of 2005 only .
271,0,"profit for the period totaled eur 39.4 mn , up from eur 33.9 mn in the corresponding period in 2006 ."
272,0,"profit for the period was eur 5.9 mn , up from eur 1.3 mn ."
273,0,"profit for the period was eur 9.8 mn , up from eur 6.0 mn in 2004 ."
274,0,revenue grew 12 percent to (  20ac ) 3.6 billion ( us$ 4.5 billion ) .
275,0,"revenue in july to september grew 14 percent to ( euro ) 467 million from a year earlier , the company said thursday ."
276,0,revenues at the same time grew 14 percent to 43 million euros .
277,0,"ruukki has signed a contract to deliver and install the steel structures for a bridge over the kyronsalmi strait in savonlinna , finland ."
278,0,"sales in latin america increased by 42 % to eur 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 ."
279,0,sales of clothing developed best .
280,0,sanoma magazines finland 's net sales grew to eur 140.1 mn from eur 131.8 mn .
281,0,"satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 ."
282,0,"section : regional news - the demand in finnair 's asian traffic , measured in passenger kilometers , was up 34.9 % in august compare to last year ."
283,0,"svyturys-utenos alus , which is controlled by the nordic group baltic beverages holding ( bbh ) , posted a 6.1 percent growth in beer sales for january-september to 101.99 million liters ."
284,0,that would be an increase from estimated sales of 117 million last year .
285,0,the agreement epands tekla structures ' scope of use to bridge design .
286,0,the aim is to increase sales by at least one fifth in 2006 .
287,0,"the chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year ."
288,0,the company epects its net sales in 2008 to increase 5-10 % from 2007 .
289,0,the company epects its net sales in the first half of 2008 to reach the previous year 's level .
290,0,"the company is in the process of building a new fleet and has placed orders for 10 p-ma tankers of 65,200 dwt ."
291,0,"the company 's operating income ( ebit ) totalled eur 0.0 mn , up from eur -0.3 mn year-on-year ."
292,0,the eps outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .
293,0,"the fair value of the investment properties totaled eur 2,534.9 mn , up from eur 2,455.1 mn in 2006 ."
294,0,"the finnish government announced wednesday that it sold a 32 percent stake in chemicals and fertilizer group kemira oyj for (  20ac ) 655.6 million ( $ 890us million ) , sending the company 's share price up 6 percent ."
295,1,the firm generated sales of 187 mln eur in 2005 .
296,0,"the german company has also signed a code share agreement with another oneworld member -- american airlines inc , part of us-based amr corp ( nyse : amr ) ."
297,0,"the helsinki-based company , which also owns the salomon , atomic and suunto brands , said net profit rose 15 percent in the three months through dec. 31 to (  20ac ) 47 million ( $ 61us million ) , from (  20ac ) 40.8 million a year earlier ."
298,0,the increase in capital stock has been registered in the finnish trade register on 20 november 2006 .
299,0,the operating profit for grain trading increased to eur 2.0 mn from eur 1.4 mn in 2005 .
300,0,the stock rose for a second day on wednesday bringing its two-day rise to gb12 .0 or 2.0 % .
301,0,the stock rose for a third day on tuesday bringing its three-day rise to gb10 .50 or 1.8 % .
302,0,the transaction is in line with aspo 's strategy to epand in the baltic sea region and in the eastern markets .
303,0,the transactions would increase earnings per share in the first quarter by some eur0 .28 .
304,0,"there has been some recovery of the base metals prices and increased demand for metals in china , however ."
305,0,"this new representation etends comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide ."
306,0,"tietoenator itself uses nokia 's intellisync mobile suite 's wireless email , calendar , and device management capabilities , and the company will now etend these services to its customers ."
307,0,total operating revenue grew by 27.6 % year-on-year to eur61m .
308,0,vacon 's cash flow from operations grew to eur 37.1 mn from eur 21.9 mn a year ago .
309,1,vacon will supply drives to ruselprom in the power range from 200 kw up to 2 mw .
310,0,"we also strengthen our eisting partnership with cybercom '' , says teleste cto esko myllyla ."
311,0,"via the satlan acquisition , teleste plans to further epand its market presence as a video services partner for cable operators , broadcasters and iptv service providers ."
312,0,"with the acquisition , the company will epand its offering to north , central and south america , it said ."
313,0,"with the etension of the new contract for a further eight engines , the plant will now produce over 100 mw , it said ."
314,0,yit says the acquisition is a part of its strategy for epansion in central and eastern european markets .
315,0,"`` basware 's product sales grew strongly in the financial period , by 24 percent ."
316,0,"`` the second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said magnus rosen , ramirent ceo ."
317,0,"`` the transaction strengthens our position ... in design and branded goods , '' said fiskars president and ceo heikki allonen , pointing out that the two groups have relatively few overlapping operations ."
